ETA,EXP_REGION_CODE,IMP_REGION_CODE,EXP_INVOICE_CURRENCY,EXP_PRICE,MID_INVOICE_CURRENCY,MID_PRICE,M3,CNT
2013/1/20,C1,ZA,THB,9.93,USD,10.317,4.4,1
2013/1/20,TW,TH,USD,740.787,USD,753.468,98.757,63
2013/1/19,AR,VE,USD,262.52,USD,8.655,62.88,1
2013/1/19,C1,AU,THB,55371.67,THB,57187.755,115.764,31
2013/1/19,C1,AU,THB,65567.61,USD,2187.109,296.914,392
2013/1/19,C1,BR,THB,7168.26,THB,7372.39,29.89,72
2013/1/19,C1,I2,THB,47423.08,USD,1591.338,71.315,156
2013/1/19,C1,MY,THB,32928.82,THB,33559.995,57.828,163
2013/1/18,ID,MY,USD,14327.54,USD,464.599,100.293,152
2013/1/18,ID,PH,USD,14.56,THB,470.82,1.715,6
2013/1/18,ID,TH,USD,708.67,USD,708.67,145.48,146
2013/1/18,C1,I1,THB,9561.67,AUD,319.05,16.578,8
2013/1/18,C1,ID,THB,10757.73,USD,358.58,107.808,36
2013/1/18,C1,ID,THB,91.52,USD,3.023,0.216,3
2013/1/18,C1,MY,THB,3603.55,USD,121.999,103.665,37
2013/1/18,C1,PK,THB,83922.76,THB,85872.76,159.639,365
2013/1/18,C1,ZA,THB,646.888,USD,665.518,88.661,101
2013/1/18,C1,ZA,THB,658.379,USD,680.889,72.962,127
2013/1/17,ID,I1,USD,69.347,THB,2241.49,26.695,17
2013/1/17,ID,VN,USD,25061.09,USD,832.711,97.09,130
2013/1/17,PH,ID,USD,56869.91,THB,60696.274,103.64,33
2013/1/17,C1,AR,THB,42538.41,USD,1422.635,297.314,356
2013/1/17,C1,MY,THB,71346.24,THB,72988.57,119.599,308
2013/1/17,C1,PK,THB,35384.88,USD,1212.44,184.086,181
2013/1/17,C1,TW,THB,34981.28,THB,35651.626,240.938,213
2013/1/16,PH,AU,USD,17135.5,USD,555.698,171.52,180
2013/1/16,C1,EG,THB,31.013,USD,32.182,24.702,36
2013/1/16,C1,ID,THB,506.556,USD,526.603,19.509,127
2013/1/16,C1,MX,THB,18.546,USD,18.776,0.238,2
2013/1/16,C1,MY,THB,61941.95,USD,2051.81,265.662,571
2013/1/16,TW,ID,USD,61871.08,THB,63287.68,83.26,311
2013/1/15,ID,TW,USD,16952.68,USD,594.04,122.33,23
2013/1/15,C1,ID,THB,34116.74,THB,34957.9,43.116,139
2013/1/15,C1,MY,THB,35.81,AUD,35.98,5.696,4
2013/1/15,C1,US,THB,17030.12,USD,587.38,5.938,26
2013/1/15,C1,VE,THB,3341.69,USD,113.331,3.366,3
2013/1/15,C1,VN,THB,8.37,USD,0.298,3,1
2013/1/15,TW,AU,USD,64261.88,THB,65735.47,111.099,211
2013/1/14,C1,BR,THB,0.85,USD,1.119,0.032,1
2013/1/14,C1,VE,THB,310.272,USD,319.507,11.561,33
2013/1/13,ID,BR,USD,2639.19,USD,91.567,7.51,3
2013/1/13,ID,ZA,USD,73335.55,THB,75050.32,126.838,371
2013/1/13,MY,I1,USD,184.35,USD,6.23,16.064,4
2013/1/13,C1,AR,THB,23577.22,USD,777.94,36.034,145
2013/1/13,C1,BR,THB,105999.05,USD,3556.52,127.274,630
2013/1/13,C1,ID,THB,164.201,USD,170.756,28.671,28
2013/1/13,C1,ID,THB,9854.79,USD,325.272,36.961,86
2013/1/13,C1,MY,THB,80.13,USD,2.78,1.072,3
2013/1/13,C1,PH,THB,67.927,USD,70.251,12.812,7
2013/1/13,C1,ZA,THB,55.68,USD,56.582,22.154,10
2013/1/13,C1,ZA,THB,7.752,USD,8.03,1.554,4
2013/1/12,ID,PH,USD,9456.87,USD,309.24,2.621,2
2013/1/12,PH,ID,JPY,525.04,USD,17.31,62.88,2
2013/1/12,PH,ID,USD,94982.12,THB,99962.743,81.359,54
2013/1/12,C1,AU,THB,48830.58,USD,1631.189,197.4,434
2013/1/12,C1,AU,THB,3569.44,THB,3670.8,16.148,42
2013/1/12,C1,I2,THB,29624.62,USD,980.961,50.875,126
2013/1/12,C1,MY,THB,34342.62,THB,35000.967,144.121,197
2013/1/12,C1,ZA,THB,18062.67,USD,585.726,136.671,168
2013/1/11,ID,MY,USD,704.469,USD,728.004,48.173,136
2013/1/11,MY,ID,USD,5512.82,JPY,5807.46,62.947,4
2013/1/11,C1,I1,THB,596.551,USD,607.001,49.853,53
2013/1/11,C1,ID,THB,9561.67,AUD,319.05,9.252,8
2013/1/11,C1,ID,THB,10757.73,USD,358.58,158.671,36
2013/1/11,C1,MY,THB,2976.04,USD,100.7,58.735,42
2013/1/11,C1,PK,THB,75656.42,THB,77392.26,119.764,320
2013/1/11,C1,ZA,THB,1563.26,USD,50.704,69.12,2
2013/1/11,C1,ZA,THB,1095.635,USD,1128.31,159.499,166
2013/1/10,ID,MY,USD,17.921,USD,18.391,2.605,5
2013/1/10,ID,TH,USD,17691.76,USD,582.784,135.96,121
2013/1/10,C1,MY,THB,57398.42,THB,59804.288,55.479,31
2013/1/10,C1,TW,THB,54034.9,USD,1793.894,141.964,354
2013/1/9,ID,PH,USD,96299.76,THB,98514.58,163.716,425
2013/1/9,ID,VN,USD,7713.31,USD,261.18,87.302,92
2013/1/9,C1,AR,THB,35559.61,THB,36241.305,292.902,211
2013/1/9,C1,EG,THB,15429.86,USD,500.325,227.896,183
2013/1/9,C1,ID,THB,4.788,USD,4.904,0.27,2
2013/1/9,C1,MY,THB,28.504,THB,929.9,12.734,8
2013/1/9,C1,PH,THB,82298.71,THB,84193.54,121.16,381
2013/1/9,C1,ZA,THB,23313.81,THB,23514.76,51.981,112
2013/1/9,TW,MY,USD,412.123,USD,426.034,52.223,89
2013/1/9,TW,TH,USD,566.389,USD,588.202,19.438,152
2013/1/8,C1,AR,THB,57100.36,USD,1890.32,291.654,453
2013/1/8,C1,ID,THB,17757.41,USD,655.77,55.437,45
2013/1/8,C1,ID,THB,4142.29,USD,143.16,2.16,3
2013/1/8,C1,MY,THB,90772.12,THB,92868.628,107.198,368
2013/1/8,TW,AU,USD,20779.01,USD,683.837,84.634,105
2013/1/7,ID,MY,USD,923.48,USD,30.888,0.8,4
2013/1/7,C1,ZA,THB,0.07,USD,0.08,0.081,1
2013/1/7,C1,ZA,THB,38.98,THB,1268.54,0.606,4
2013/1/6,ID,BR,USD,277.11,USD,9.28,58.95,1
2013/1/6,ID,TH,USD,57439.17,THB,59846.239,93.534,33
2013/1/6,C1,MY,THB,50321.96,USD,1649.399,199.511,404
2013/1/6,C1,PK,THB,92021.01,THB,94175.424,200.736,455
2013/1/6,C1,TW,THB,175.132,USD,181.927,28.559,31
2013/1/5,AR,VE,USD,564.326,USD,581.237,80.12,85
2013/1/5,PH,ID,USD,34446.25,THB,35106.586,185.598,206
2013/1/5,C1,AU,THB,14795.39,USD,479.75,104.771,165
2013/1/5,C1,AU,THB,28.951,USD,29.952,21.636,3
2013/1/5,C1,BR,THB,40.844,THB,1331.91,11.964,9
2013/1/5,C1,C1,THB,3693.82,THB,3798.74,37.498,46
2013/1/5,C1,CZ,THB,1770.42,USD,68.3,1.84,6
2013/1/5,C1,I2,THB,184.8,THB,190.58,4.284,1
2013/1/5,C1,MY,THB,3855.62,USD,3855.62,232.487,431
2013/1/5,C1,US,THB,254.624,USD,259.028,34.001,25
2013/1/4,ID,MY,USD,13769.24,AUD,459.66,10.773,13
2013/1/4,ID,ZA,USD,10783.48,USD,359.43,158.333,38
2013/1/4,C1,AU,THB,5755.5,USD,190.219,36.689,54
2013/1/4,C1,AU,THB,1209.59,USD,39.45,16.805,15
2013/1/4,C1,I1,THB,91.9,USD,3.18,3.968,2
2013/1/4,C1,MY,THB,4878.13,USD,165.395,149.546,63
2013/1/4,C1,PK,THB,83615.93,THB,85536.078,120.735,390
2013/1/4,C1,ZA,THB,49.37,USD,1.6,0.032,1
2013/1/4,C1,ZA,THB,577.868,USD,595.146,141.637,103
2013/1/3,C1,AR,THB,49.12,USD,49.81,18.024,6
2013/1/3,C1,ID,THB,7447.04,AUD,248.48,7.962,6
2013/1/3,C1,ID,THB,16276.33,USD,542.52,75.798,52
2013/1/2,ID,AR,USD,18768.75,USD,620.062,142.452,124
2013/1/2,C1,VE,THB,106726.52,THB,109188.044,203.045,456
2013/1/1,ID,TW,USD,7985.57,USD,270.23,89.095,99
2013/1/1,C1,ID,THB,38407.2,THB,39145.914,140.18,221
2013/1/1,C1,ID,THB,31427.02,USD,1019.033,144.328,306
2013/1/1,TW,AU,USD,45123.88,USD,1494.12,416.41,417
2012/12/31,ID,PH,USD,57412.75,THB,59819.086,174.306,33
2012/12/31,PH,ID,USD,62061.15,USD,2027.262,392.667,451
2012/12/31,C1,BR,THB,7.25,USD,7.56,4.432,3
2012/12/31,C1,GB,THB,17747.74,USD,588.98,6.069,89
2012/12/31,C1,I2,THB,466.705,USD,479.257,24.472,42
2012/12/31,C1,VE,THB,39145.39,THB,40470.391,68.307,28
2012/12/31,C1,VN,THB,15000.65,USD,498.847,151.97,238
2012/12/31,TW,ID,USD,145.819,USD,151.322,11.634,28
2012/12/31,TW,TH,USD,412.968,USD,426.902,71.272,94
2012/12/30,ID,BR,USD,512.377,USD,521.507,87.309,57
2012/12/30,ID,TH,USD,6671.84,USD,220.65,103.749,65
2012/12/30,ID,ZA,USD,47.1,USD,1.606,2.2,1
2012/12/30,PH,AU,USD,4622.19,USD,155.698,191.164,43
2012/12/30,C1,BR,THB,23767.91,USD,784.29,37.711,137
2012/12/30,C1,TW,THB,56492.21,USD,1875.41,119.642,379
2012/12/30,C1,ZA,THB,0.13,USD,0.133,0.3,1
2012/12/30,C1,ZA,THB,78.03,THB,2546.38,8.703,20
2012/12/29,AR,VE,USD,106.903,USD,110.55,45.036,11
2012/12/29,C1,I2,THB,28.504,THB,929.9,28.686,8
2012/12/28,ID,VN,USD,81.28,USD,82.596,21.351,14
2012/12/28,ID,ZA,USD,44.2,AUD,44.41,5.888,5
2012/12/28,PH,ID,USD,278.84,USD,9.193,30.154,2
2012/12/28,C1,AR,THB,28628.97,THB,29320.66,61.892,141
2012/12/28,C1,I1,THB,58056.76,THB,59168.19,129.392,252
2012/12/28,C1,MY,THB,12906.82,USD,418.55,33.77,120
2012/12/28,C1,PK,THB,3672.69,USD,3672.69,285.939,358
2012/12/28,C1,VN,THB,937.62,USD,34.02,165.712,13
2012/12/28,C1,ZA,THB,850.327,USD,883.452,19.613,211
2012/12/28,C1,ZA,THB,127.07,USD,128.833,37.053,8
2012/12/27,C1,ID,THB,521.834,USD,531.294,118.82,55
2012/12/27,C1,ID,THB,277.11,USD,9.28,62.88,1
2012/12/27,C1,MY,THB,20465.06,USD,676.649,141.708,130
2012/12/27,C1,VN,THB,84047,THB,85980.82,121.96,306
2012/12/27,C1,ZA,THB,9084.34,USD,307.45,84.163,96
2012/12/26,C1,AR,THB,30.98,USD,1.08,0.012,1
2012/12/26,C1,BR,THB,85051.3,THB,86676.899,141.505,368
2012/12/26,C1,C2,THB,16569.87,USD,537.253,142.4,173
2012/12/26,C1,EG,THB,57410.4,THB,59816.637,211.357,32
2012/12/26,C1,MX,THB,61216.37,USD,1999.982,460.408,416
2012/12/26,C1,MY,THB,95061.88,THB,97235.828,123.036,401
2012/12/26,C1,VN,THB,20.03,USD,0.762,0.534,1
2012/12/26,TW,VN,USD,781.63,USD,25.352,103.68,1
2012/12/25,C1,ID,THB,43989.99,USD,1456.52,285.028,407
2012/12/25,C1,ID,THB,64.07,USD,2.118,0.11,1
2012/12/25,C1,MY,THB,290.16,USD,9.719,1.81,5
2012/12/25,C1,PK,THB,178128.95,USD,6828.81,515.423,620
2012/12/25,TW,AU,USD,8.36,USD,0.3,2.4,1
2012/12/25,TW,ID,USD,101630.71,THB,103982.294,242.109,517
2012/12/24,ID,MY,USD,19.75,USD,0.664,0.267,1
2012/12/24,PH,MY,USD,15.905,USD,17.776,19.475,8
2012/12/24,C1,A0,THB,57275.76,THB,59678.472,89.691,31
2012/12/24,C1,BR,THB,46089.26,USD,1513.313,191.713,335
2012/12/24,C1,PH,THB,92058.26,THB,94201.699,233.504,387
2012/12/24,C1,VN,THB,33315.25,USD,1138.56,246.086,42
2012/12/24,TW,TH,USD,202.763,USD,210.905,28.76,37
2012/12/23,ID,TH,USD,0.83,USD,1.316,0.032,1
2012/12/23,C1,AR,THB,588.456,USD,606.001,160.377,107
2012/12/23,C1,BR,THB,19.322,USD,19.83,0.512,2
2012/12/22,AR,VE,USD,684.45,THB,704.609,13.021,3
2012/12/22,ID,C1,USD,198.81,USD,6.816,0.48,3
2012/12/22,ID,MY,USD,22591.31,USD,743.002,71.639,114
2012/12/22,ID,PH,USD,57064.25,USD,1895.82,115.995,377
2012/12/22,PH,VN,USD,9.92,THB,325.8,2.314,4
2012/12/22,C1,AU,THB,40.844,THB,1331.91,28.784,9
2012/12/22,C1,AU,THB,12.882,USD,0.33,0.368,2
2012/12/22,C1,C1,THB,262.52,USD,8.655,62.88,1
2012/12/22,C1,EG,THB,693.13,USD,693.13,47.982,65
2012/12/22,C1,I2,THB,1.276,USD,1.437,0.498,1
2012/12/22,C1,ID,THB,4.708,USD,4.854,0.306,2
2012/12/22,C1,MY,THB,412.827,USD,426.748,83.73,94
2012/12/22,C1,PH,THB,42.18,USD,45.2,12.647,6
2012/12/22,C1,TW,THB,7447.04,AUD,248.48,9.612,6
2012/12/22,TW,MY,USD,6613.7,USD,220.28,73.994,22
2012/12/21,PH,ID,USD,717.63,USD,23.517,6.1,10
2012/12/21,PH,TW,USD,69.74,USD,4.38,0.146,3
2012/12/21,C1,BR,THB,5039.96,USD,174.41,355.088,61
2012/12/21,C1,I1,THB,10.81,USD,0.372,0.024,1
2012/12/21,C1,MY,THB,98429.63,THB,100685.754,205.918,483
2012/12/21,C1,PK,THB,34793.79,USD,1145.11,57.583,112
2012/12/21,C1,ZA,THB,30268.16,THB,31008.01,61.281,146
2012/12/21,C1,ZA,THB,1.092,USD,1.092,0.332,7
2012/12/21,TW,BR,USD,47.702,USD,48.592,1.849,3
2012/12/20,PH,TH,USD,25.876,USD,26.403,0.806,1
2012/12/20,C1,AR,THB,6.21,USD,0.215,0.16,1
2012/12/20,C1,ID,THB,31300.15,USD,1029.687,102.508,190
2012/12/20,C1,ID,THB,96519.02,THB,98733.638,196.288,438
2012/12/20,C1,MY,THB,17787.39,USD,619.73,104.414,119
2012/12/19,ID,VN,USD,61276.73,THB,62448.947,100.973,310
2012/12/19,C1,EG,THB,18239.7,USD,591.396,140.253,181
2012/12/19,C1,MY,THB,7.97,USD,8.29,0.785,1
2012/12/18,C1,AU,THB,42.434,THB,1347.88,12.496,4
2012/12/18,C1,AU,THB,67935.13,USD,2249.7,347.842,672
2012/12/18,C1,BR,THB,59699,THB,62177.563,142.968,39
2012/12/18,C1,ID,THB,35085.03,USD,1154.493,192.365,381
2012/12/18,C1,ID,THB,83428.89,THB,85343.575,86.936,340
2012/12/18,C1,MY,THB,442.455,USD,460.014,19.711,123
2012/12/18,C1,VN,THB,18737.03,USD,684.35,57.951,34
2012/12/18,TW,AU,USD,101439.76,THB,103804.239,203.345,538
2012/12/17,ID,MY,USD,7447.04,AUD,248.48,9.519,6
2012/12/17,ID,TW,USD,6613.7,USD,220.28,73.844,22
2012/12/17,PH,VN,USD,64.5,USD,1.792,0.46,6
2012/12/17,C1,BR,THB,96572.94,THB,100903.852,78.694,49
2012/12/17,C1,TR,THB,26791.45,USD,888.81,178.877,369
2012/12/17,C1,VN,THB,93492.06,THB,95668.106,202.568,425
2012/12/16,ID,BR,USD,1248.35,USD,47.11,0.104,2
2012/12/16,ID,TH,USD,162.03,USD,168.352,10.708,25
2012/12/16,C1,AR,THB,1114.378,USD,1147.871,122.304,164
2012/12/16,C1,TW,THB,613.928,USD,629.493,53.638,42
2012/12/16,C1,VE,THB,51.9,USD,55.34,5.421,7
2012/12/16,C1,ZA,THB,8772.18,USD,286.332,37.139,88
2012/12/16,C1,ZA,THB,51.118,USD,1.656,0.032,1
2012/12/15,ID,MY,USD,70871.41,USD,2358.7,80.077,475
2012/12/15,PH,ID,JPY,104.077,USD,107.647,45.057,9
2012/12/15,PH,ID,USD,69.348,THB,2261.81,27.638,17
2012/12/15,C1,AR,THB,13.28,USD,0.33,0.288,2
2012/12/15,C1,I2,THB,38202.58,THB,39175.31,60.823,169
2012/12/15,C1,MY,THB,76.37,USD,2.62,1.358,3
2012/12/15,C1,PH,THB,55432.93,THB,56492.775,42.57,249
2012/12/15,C1,ZA,THB,16057.58,USD,520.673,104.328,152
2012/12/14,ID,I1,USD,3.103,USD,3.224,0.108,1
2012/12/14,ID,PH,USD,5512.82,JPY,5807.46,75.699,4
2012/12/14,C1,AR,THB,421.818,USD,429.031,93.609,48
2012/12/14,C1,BR,THB,9746.004,USD,313.31,12.893,3
2012/12/14,C1,EG,THB,4886.93,USD,169.251,296.34,61
2012/12/14,C1,I1,THB,91658.75,THB,93755.994,157.36,426
2012/12/14,C1,MY,THB,35040.77,USD,1152.718,41.588,122
2012/12/14,C1,PK,THB,1563.26,USD,50.704,69.12,2
2012/12/14,C1,ZA,THB,20.148,USD,20.862,19.217,21
2012/12/14,C1,ZA,THB,933.093,USD,964.872,71.667,191
2012/12/13,ID,MY,USD,277.11,USD,9.28,188.64,1
2012/12/13,ID,ZA,USD,525.04,USD,17.31,62.88,2
2012/12/13,PH,AU,USD,387.87,USD,16.1,0.138,13
2012/12/13,C1,AR,THB,32139.83,USD,1056.611,104.263,147
2012/12/13,C1,I2,THB,89256.12,THB,91333.086,184.44,419
2012/12/13,C1,ID,THB,11602.31,USD,406.75,83.975,51
2012/12/13,C1,ID,THB,61454.15,THB,62629.859,98.684,305
2012/12/13,C1,MY,THB,15830.69,USD,513.311,101.686,172
2012/12/12,C1,EG,THB,3.316,USD,3.399,0.09,1
2012/12/12,C1,MY,THB,111.17,USD,112.973,21.642,19
2012/12/12,C1,ZA,THB,10.28,AUD,12.69,0.24,1
2012/12/11,ID,VN,USD,59784.24,USD,1979.12,155.156,440
2012/12/11,MY,ID,USD,924.55,USD,33.729,111.658,11
2012/12/11,C1,ID,THB,57278.11,THB,59807.089,107.66,32
2012/12/11,C1,ID,THB,49419.42,USD,1621.445,352.08,468
2012/12/11,TW,AU,USD,107947.33,THB,110427.693,152.296,457
2012/12/10,ID,MY,USD,33196.75,USD,1186.72,53.301,76
2012/12/10,C1,AR,THB,111407.35,THB,114049.564,172.04,588
2012/12/10,C1,BR,THB,1340.36,THB,1367.221,12.096,5
2012/12/10,C1,VN,THB,577.554,USD,599.272,37.401,156
2012/12/9,ID,PH,USD,35.583,USD,36.515,2.404,9
2012/12/9,ID,TH,USD,57439.17,THB,59308.449,66.417,33
2012/12/9,C1,BR,THB,40553.13,USD,1319.779,182.077,353
2012/12/9,C1,TW,THB,125.434,USD,130.105,8.511,22
2012/12/9,C1,ZA,THB,567.043,USD,584.066,106.309,96
2012/12/9,C1,ZA,THB,9.484,USD,0.16,0.24,1
2012/12/8,AR,VE,USD,5873.21,USD,194.103,33.832,53
2012/12/8,ID,MY,USD,56786.27,USD,1885.55,98.887,372
2012/12/8,PH,ID,USD,522.119,USD,539.959,51.176,102
2012/12/8,C1,AR,THB,40.844,THB,1331.91,31.662,9
2012/12/8,C1,AU,THB,262.52,USD,8.655,31.44,1
2012/12/8,C1,AU,THB,28848.77,THB,29537.22,62.107,131
2012/12/8,C1,I2,THB,56532.61,THB,57614.638,53.702,260
2012/12/8,C1,MY,THB,16208.68,USD,525.567,104.176,162
2012/12/8,C1,PH,THB,3814.37,USD,3814.37,332.236,463
2012/12/8,C1,VN,THB,3.316,USD,3.399,0.09,1
2012/12/7,C1,BR,THB,412.662,USD,419.934,71.872,45
2012/12/7,C1,I1,THB,125.19,USD,4.07,1.474,1
2012/12/7,C1,MY,THB,7447.04,AUD,248.48,9.375,6
2012/12/7,C1,PK,THB,9897.09,USD,329.18,69.174,29
2012/12/7,C1,ZA,THB,7344.59,USD,248.942,402.953,75
2012/12/7,C1,ZA,THB,89028.89,THB,91070.824,115.001,301
2012/12/6,ID,AR,USD,26391.02,USD,868.421,42.027,105
2012/12/6,C1,AR,THB,1236.11,USD,47.63,0.096,1
2012/12/6,C1,ID,THB,2993.69,USD,73.778,8.131,18
2012/12/6,C1,ID,THB,24453.37,USD,805.222,135.524,131
2012/12/5,ID,PH,USD,72433.23,THB,74091.479,108.237,335
2012/12/5,ID,ZA,USD,7607.19,USD,257.37,10.898,62
2012/12/5,C1,MX,THB,61581.43,THB,62835.012,99.606,309
2012/12/5,C1,MY,THB,15559.48,USD,504.519,102.556,157
2012/12/4,ID,VN,USD,7.25,USD,7.56,1.936,3
2012/12/4,PH,ID,USD,44645.33,USD,1478.27,264.665,374
2012/12/4,C1,BR,THB,57412.75,THB,59281.296,114.68,33
2012/12/4,C1,ID,THB,57670.12,USD,1866.596,378.973,413
2012/12/4,C1,ID,THB,525.919,USD,543.873,72.49,109
2012/12/4,C1,MY,THB,24.56,USD,24.905,36.113,3
2012/12/4,C1,VN,THB,17.21,USD,0.613,4.2,2
2012/12/4,TW,AU,USD,88874.95,THB,90922.761,174.429,479
2012/12/3,ID,BR,USD,2.132,USD,2.192,0.036,4
2012/12/3,ID,MY,USD,16.524,USD,16.78,0.858,2
2012/12/3,ID,TW,USD,7.09,USD,0.246,0.128,1
2012/12/3,PH,MY,USD,57439.17,THB,59308.449,64.855,33
2012/12/3,C1,AU,THB,17931.07,USD,594.542,162.508,275
2012/12/3,C1,BR,THB,103826.48,THB,106213.054,229.024,479
2012/12/3,C1,GB,THB,1236.11,USD,47.63,0.096,1
2012/12/3,C1,VN,THB,141.843,USD,147.428,25.195,26
2012/12/3,TW,TH,USD,88.797,USD,91.824,56.035,9
2012/12/2,ID,TH,USD,560.714,USD,577.576,76.729,85
2012/12/2,C1,BR,THB,365.473,USD,374.441,52.058,35
2012/12/2,C1,TW,THB,19.322,USD,19.83,0.96,2
2012/12/2,C1,ZA,THB,1233.19,USD,55.7,1.28,2
2012/12/2,C1,ZA,THB,5857.74,USD,193.256,35.349,56
2012/12/1,AR,VE,USD,47.1,USD,1.606,3.3,1
2012/12/1,PH,ID,USD,56797.66,USD,1885.95,109.013,373
2012/12/1,C1,AU,THB,80.99,THB,2651.83,20.232,15
2012/12/1,C1,AU,THB,40.844,THB,1331.91,28.392,9
2012/12/1,C1,C1,THB,517.9,USD,17.089,54.456,3
2012/12/1,C1,MY,THB,27813.88,THB,28483.69,63.075,135
2012/12/1,C1,PH,THB,59639.89,THB,60781.269,53.85,291
2012/12/1,TW,AU,USD,21127.7,USD,687.027,105.506,162
2012/11/30,PH,ID,USD,3530.68,USD,3530.68,186.051,367
2012/11/30,PH,TW,USD,522.833,USD,531.778,98.63,55
2012/11/30,C1,AR,THB,8552.37,AUD,285.58,7.914,10
2012/11/30,C1,I1,THB,9922.84,USD,330.03,70.019,31
2012/11/30,C1,MY,THB,1432.68,USD,46.915,15.453,16
2012/11/30,C1,PK,THB,20096.77,THB,20571.546,110.165,137
2012/11/29,PH,ID,USD,27679.53,USD,910.566,43.828,113
2012/11/29,C1,AR,THB,6.5,USD,10.188,0.096,2
2012/11/29,C1,C3,THB,7.953,USD,8.076,1.155,1
2012/11/29,C1,ID,THB,25.876,USD,26.403,0.676,1
2012/11/29,C1,ID,THB,1002.15,USD,32.72,125.061,4
2012/11/29,C1,MY,THB,25728.62,USD,844.706,135.505,134
2012/11/29,C1,ZA,THB,84835.97,THB,86774.51,142.29,407
2012/11/28,ID,MY,USD,10157.83,USD,354.32,147.178,67
2012/11/28,ID,ZA,USD,24.222,USD,24.752,0.584,2
2012/11/28,PH,TH,USD,44568.46,USD,1475.72,118.92,363
2012/11/28,C1,C2,THB,10.43,USD,0.352,0.112,1
2012/11/28,C1,EG,THB,57412.75,THB,59281.296,131.155,33
2012/11/28,C1,MY,THB,120879.13,USD,3894.159,550.411,585
2012/11/28,C1,ZA,THB,81090.58,THB,82949.36,141.884,390
2012/11/28,C1,ZA,THB,781.63,USD,25.352,69.12,1
2012/11/28,TW,VN,USD,598.777,USD,617.567,104.103,98
2012/11/27,C1,I2,THB,356.33,USD,361.261,13.067,19
2012/11/27,C1,ID,THB,21.217,THB,673.94,3.6,2
2012/11/27,C1,ID,THB,806.57,USD,26.872,2.47,10
2012/11/27,C1,MY,THB,150391.52,USD,5821.02,418.637,367
2012/11/27,TW,AU,USD,89407.15,THB,91475.299,149.774,468
2012/11/27,TW,TH,USD,63768.6,THB,64990.655,109.63,317
2012/11/26,C1,A0,THB,28252.46,USD,916.355,124.526,247
2012/11/26,C1,BR,THB,15.905,USD,17.776,10.241,8
2012/11/26,C1,VN,THB,5040.94,USD,170.758,343.529,55
2012/11/26,TW,MY,USD,57292.55,THB,59157.935,65.294,31
2012/11/25,ID,TH,USD,44157.9,USD,1433.781,204.814,346
2012/11/25,ID,VN,USD,73686.65,THB,75428.131,230.453,344
2012/11/25,ID,ZA,USD,217.951,USD,226.279,25.131,30
2012/11/25,PH,ID,USD,8.18,THB,269.29,0.62,1
2012/11/25,C1,TW,THB,684.45,THB,704.609,21.731,3
2012/11/25,C1,ZA,THB,7121,USD,234.876,65.851,62
2012/11/25,C1,ZA,THB,56646.22,USD,1880.72,111.469,351
2012/11/25,TW,BR,USD,1.092,USD,1.092,0.34,7
2012/11/24,ID,PH,USD,28.504,THB,929.9,14.748,8
2012/11/24,PH,ID,USD,782.617,USD,812.31,20.972,192
2012/11/24,C1,AR,THB,67.11,USD,68.195,22.221,11
2012/11/24,C1,AU,THB,51,USD,51.975,1.984,4
2012/11/24,C1,AU,THB,27223.48,THB,27861.31,61.111,128
2012/11/24,C1,MY,THB,33797.98,THB,34445.835,101.488,181
2012/11/24,C1,PH,THB,15702.63,USD,509.163,100.604,142
2012/11/23,C1,I1,THB,7.97,USD,8.29,0.314,1
2012/11/23,C1,MY,THB,520.483,USD,538.267,49.078,111
2012/11/23,C1,PK,THB,529.169,USD,538.506,96.037,59
2012/11/23,TW,ID,USD,51.7,USD,1.69,0.044,1
2012/11/22,C1,AR,THB,4207.57,AUD,140.61,4.665,5
2012/11/22,C1,BR,THB,11636.23,USD,387.75,45.003,39
2012/11/22,C1,ID,THB,74201.43,THB,75900.965,153.62,362
2012/11/22,C1,ID,THB,26462.92,USD,870.791,34.851,105
2012/11/22,C1,MY,THB,41152.76,USD,1356.845,139.486,219
2012/11/22,TW,ID,USD,86451.78,THB,88428.38,151.569,438
2012/11/22,TW,TH,USD,15895.69,USD,541.59,54.719,164
2012/11/21,C1,EG,THB,0.13,USD,0.133,0.297,1
2012/11/21,C1,MY,THB,45806.3,USD,1518.73,196.395,405
2012/11/21,C1,ZA,THB,930.13,USD,27.607,0.3,4
2012/11/21,C1,ZA,THB,61489.98,THB,63485.105,140.173,35
2012/11/20,ID,C1,USD,86453.27,USD,2812.913,470.347,491
2012/11/20,C1,I2,THB,74579.49,THB,76294.564,118.409,352
2012/11/20,C1,ID,THB,0.86,USD,1.28,0.024,1
2012/11/20,C1,ID,THB,8.746,THB,322.52,0.248,1
2012/11/20,C1,MY,THB,44087.43,USD,1597.77,108.26,91
2012/11/20,C1,PK,THB,102352.72,THB,104737.346,161.136,453
2012/11/20,C1,US,THB,34860.4,THB,35528.485,150.191,200
2012/11/20,TW,AU,USD,15255.48,USD,494.66,94.432,159
2012/11/20,TW,TH,USD,1.278,USD,1.568,0.42,1
2012/11/19,ID,BR,USD,4741.12,USD,162.215,281.613,63
2012/11/19,ID,MY,USD,61458.86,THB,63453.054,69.908,33
2012/11/19,ID,TW,USD,32136.8,USD,1049.218,166.792,312
2012/11/19,C1,AR,THB,81021.07,THB,82898.078,146.135,351
2012/11/19,C1,BR,THB,33321.18,USD,1138.77,369.878,44
